dish_id,image_path,calories
dish_1559844366,images\dish_1559844366.png,529.220032
dish_1558461607,images\dish_1558461607.png,87.629997
dish_1559842274,images\dish_1559842274.png,306.393005
dish_1568666000,images\dish_1568666000.png,209.934982
dish_1561491180,images\dish_1561491180.png,236.347488
dish_1565898659,images\dish_1565898659.png,576.704529
dish_1564685360,images\dish_1564685360.png,304.052368
dish_1561576320,images\dish_1561576320.png,494.797546
dish_1561049320,images\dish_1561049320.png,102.789993
dish_1563565805,images\dish_1563565805.png,157.493027
dish_1560975601,images\dish_1560975601.png,233.935638
dish_1565370004,images\dish_1565370004.png,570.884766
dish_1561493975,images\dish_1561493975.png,130.851608
dish_1562096933,images\dish_1562096933.png,312.659607
dish_1565721855,images\dish_1565721855.png,479.034454
dish_1560441511,images\dish_1560441511.png,51.919998
dish_1558372771,images\dish_1558372771.png,522.609985
dish_1568314907,images\dish_1568314907.png,481.169434
dish_1560368395,images\dish_1560368395.png,49.320004
dish_1559838402,images\dish_1559838402.png,222.759506
dish_1567106693,images\dish_1567106693.png,359.160004
dish_1565021185,images\dish_1565021185.png,481.503418
dish_1558547008,images\dish_1558547008.png,73.919998
dish_1558031302,images\dish_1558031302.png,56.98
dish_1564778057,images\dish_1564778057.png,575.185059
dish_1558639849,images\dish_1558639849.png,23.369999
dish_1565884692,images\dish_1565884692.png,212.159988
dish_1563826272,images\dish_1563826272.png,645.126465
dish_1566936352,images\dish_1566936352.png,424.292206
dish_1558639876,images\dish_1558639876.png,68.18
dish_1561739973,images\dish_1561739973.png,295.369995
dish_1565727851,images\dish_1565727851.png,406.473999
dish_1562963612,images\dish_1562963612.png,184.080002
dish_1559158263,images\dish_1559158263.png,40.73682
dish_1563481061,images\dish_1563481061.png,541.200073
dish_1561662358,images\dish_1561662358.png,96.551003
dish_1562876709,images\dish_1562876709.png,304.366852
dish_1560369421,images\dish_1560369421.png,413.946655
dish_1568048018,images\dish_1568048018.png,496.800018
dish_1564083508,images\dish_1564083508.png,276.261993
dish_1562602657,images\dish_1562602657.png,610.365173
dish_1557937574,images\dish_1557937574.png,5.59
dish_1565897569,images\dish_1565897569.png,324.913513
dish_1563564707,images\dish_1563564707.png,143.991699
dish_1565896662,images\dish_1565896662.png,19.380001
dish_1560543465,images\dish_1560543465.png,33.880001
dish_1562611649,images\dish_1562611649.png,278.488983
dish_1561404438,images\dish_1561404438.png,366.069214
dish_1563897395,images\dish_1563897395.png,135.913651
dish_1565021599,images\dish_1565021599.png,206.959991
dish_1562963033,images\dish_1562963033.png,356.387299
dish_1559590130,images\dish_1559590130.png,194.405991
dish_1559841908,images\dish_1559841908.png,175.162018
dish_1558640450,images\dish_1558640450.png,80.079994
dish_1562170236,images\dish_1562170236.png,169.360001
dish_1562698209,images\dish_1562698209.png,284.133148
dish_1560366389,images\dish_1560366389.png,46.909065
dish_1559238993,images\dish_1559238993.png,61.559998
dish_1558115241,images\dish_1558115241.png,85.470001
dish_1558640604,images\dish_1558640604.png,60.839996
dish_1562689601,images\dish_1562689601.png,20.611706
dish_1565638550,images\dish_1565638550.png,277.656799
dish_1568313640,images\dish_1568313640.png,71.139999
dish_1558110335,images\dish_1558110335.png,37.869999
dish_1563468362,images\dish_1563468362.png,411.686035
dish_1559844490,images\dish_1559844490.png,108.360001
dish_1565036890,images\dish_1565036890.png,520.864685
dish_1562690144,images\dish_1562690144.png,645.762329
dish_1557853154,images\dish_1557853154.png,18.810001
dish_1564685229,images\dish_1564685229.png,591.435242
dish_1558628711,images\dish_1558628711.png,129.064499
dish_1561049373,images\dish_1561049373.png,290.75
dish_1561575347,images\dish_1561575347.png,554.760071
dish_1562009314,images\dish_1562009314.png,99.567535
dish_1566938059,images\dish_1566938059.png,463.246582
dish_1566938026,images\dish_1566938026.png,450.576294
dish_1565808943,images\dish_1565808943.png,13.320001
dish_1566502437,images\dish_1566502437.png,74.564041
dish_1562611522,images\dish_1562611522.png,132.949997
dish_1564590352,images\dish_1564590352.png,497.915833
dish_1565799663,images\dish_1565799663.png,314.811707
dish_1566500988,images\dish_1566500988.png,21.33
dish_1562704665,images\dish_1562704665.png,387.841309
dish_1560368464,images\dish_1560368464.png,349.449951
dish_1563823292,images\dish_1563823292.png,450.546722
dish_1560443565,images\dish_1560443565.png,260.679993
dish_1558721904,images\dish_1558721904.png,74.360001
dish_1563997327,images\dish_1563997327.png,157.878067
dish_1562872396,images\dish_1562872396.png,179.563156
dish_1558635546,images\dish_1558635546.png,60.839996
dish_1558722748,images\dish_1558722748.png,51.988998
dish_1561737271,images\dish_1561737271.png,762.381958
dish_1560801020,images\dish_1560801020.png,346.339966
dish_1567019993,images\dish_1567019993.png,28.083149
dish_1567007719,images\dish_1567007719.png,14.28
dish_1562872365,images\dish_1562872365.png,9.879999
dish_1565118782,images\dish_1565118782.png,557.521606
dish_1562872498,images\dish_1562872498.png,306.264984
dish_1563464543,images\dish_1563464543.png,386.369995
dish_1558637393,images\dish_1558637393.png,739.968018
dish_1567110631,images\dish_1567110631.png,252.613922
dish_1561663817,images\dish_1561663817.png,95.495369
dish_1562691032,images\dish_1562691032.png,419.681702
dish_1558724633,images\dish_1558724633.png,32.899998
dish_1564502063,images\dish_1564502063.png,497.719971
dish_1564773876,images\dish_1564773876.png,258.327576
dish_1565031376,images\dish_1565031376.png,319.490448
dish_1563909580,images\dish_1563909580.png,544.311523
dish_1561577177,images\dish_1561577177.png,234.606445
dish_1566419510,images\dish_1566419510.png,273.876984
dish_1560526552,images\dish_1560526552.png,359.240814
dish_1562871408,images\dish_1562871408.png,271.34198
dish_1563563527,images\dish_1563563527.png,322.90625
dish_1560799590,images\dish_1560799590.png,298.019379
dish_1561134128,images\dish_1561134128.png,58.5
dish_1566416455,images\dish_1566416455.png,372.326599
dish_1565810205,images\dish_1565810205.png,126.965538
dish_1560798707,images\dish_1560798707.png,298.022003
dish_1562703345,images\dish_1562703345.png,154.279999
dish_1558373639,images\dish_1558373639.png,5.6
dish_1566933180,images\dish_1566933180.png,161.449524
dish_1559059992,images\dish_1559059992.png,71.440002
dish_1562086116,images\dish_1562086116.png,290.65802
dish_1559678367,images\dish_1559678367.png,192.444122
dish_1561576590,images\dish_1561576590.png,29.231468
dish_1560443607,images\dish_1560443607.png,380.799988
dish_1558721533,images\dish_1558721533.png,18.700001
dish_1558724932,images\dish_1558724932.png,416.231995
dish_1561406817,images\dish_1561406817.png,273.385437
dish_1561393715,images\dish_1561393715.png,17.15
dish_1558722665,images\dish_1558722665.png,15.0
dish_1559242155,images\dish_1559242155.png,116.116005
dish_1565974409,images\dish_1565974409.png,688.649963
dish_1562700931,images\dish_1562700931.png,164.234955
dish_1560800918,images\dish_1560800918.png,70.825645
dish_1563216659,images\dish_1563216659.png,190.057999
dish_1561481577,images\dish_1561481577.png,200.169998
dish_1567007783,images\dish_1567007783.png,50.0
dish_1558115320,images\dish_1558115320.png,173.430008
dish_1559843335,images\dish_1559843335.png,25.410002
dish_1566937992,images\dish_1566937992.png,276.53598
dish_1563294491,images\dish_1563294491.png,146.979996
dish_1561061593,images\dish_1561061593.png,42.458584
dish_1562875273,images\dish_1562875273.png,495.910278
dish_1560366998,images\dish_1560366998.png,39.600002
dish_1558115512,images\dish_1558115512.png,434.196014
dish_1559319971,images\dish_1559319971.png,72.959999
dish_1566835603,images\dish_1566835603.png,63.166828
dish_1566849862,images\dish_1566849862.png,77.049995
dish_1568061234,images\dish_1568061234.png,290.692169
dish_1559242568,images\dish_1559242568.png,116.116005
dish_1558638924,images\dish_1558638924.png,6.25
dish_1558548666,images\dish_1558548666.png,97.5
dish_1565725188,images\dish_1565725188.png,543.117004
dish_1558027164,images\dish_1558027164.png,162.299988
dish_1560787817,images\dish_1560787817.png,292.229004
dish_1560370833,images\dish_1560370833.png,177.003006
dish_1559846363,images\dish_1559846363.png,154.262009
dish_1561576794,images\dish_1561576794.png,654.721252
dish_1561404924,images\dish_1561404924.png,31.843937
dish_1556575124,images\dish_1556575124.png,4.48
dish_1562615153,images\dish_1562615153.png,468.202423
dish_1563998323,images\dish_1563998323.png,634.505066
dish_1567538303,images\dish_1567538303.png,617.449158
dish_1564778030,images\dish_1564778030.png,504.417786
dish_1561060787,images\dish_1561060787.png,46.464848
dish_1560367333,images\dish_1560367333.png,291.633301
dish_1559593794,images\dish_1559593794.png,450.561432
dish_1562777068,images\dish_1562777068.png,236.723511
dish_1564170141,images\dish_1564170141.png,62.68
dish_1565378680,images\dish_1565378680.png,92.418648
dish_1564171888,images\dish_1564171888.png,345.125885
dish_1563813501,images\dish_1563813501.png,694.123352
dish_1561480439,images\dish_1561480439.png,155.161987
dish_1558725734,images\dish_1558725734.png,30.75
dish_1558028142,images\dish_1558028142.png,21.900002
dish_1560368570,images\dish_1560368570.png,555.932739
dish_1563295334,images\dish_1563295334.png,228.540009
dish_1565896039,images\dish_1565896039.png,352.529205
dish_1562876756,images\dish_1562876756.png,354.596863
dish_1560367153,images\dish_1560367153.png,117.181976
dish_1561392734,images\dish_1561392734.png,84.239998
dish_1561492703,images\dish_1561492703.png,113.130577
dish_1565030391,images\dish_1565030391.png,609.333923
dish_1562963704,images\dish_1562963704.png,663.755798
dish_1560539368,images\dish_1560539368.png,238.814514
dish_1565725123,images\dish_1565725123.png,430.269989
dish_1558639979,images\dish_1558639979.png,520.290039
dish_1565117463,images\dish_1565117463.png,435.312988
dish_1564428102,images\dish_1564428102.png,133.219666
dish_1557862345,images\dish_1557862345.png,103.949997
dish_1559667994,images\dish_1559667994.png,445.299988
dish_1557937427,images\dish_1557937427.png,26.434999
dish_1567023262,images\dish_1567023262.png,72.32
dish_1558723073,images\dish_1558723073.png,16.200001
dish_1564686966,images\dish_1564686966.png,153.204697
dish_1560453328,images\dish_1560453328.png,340.108368
dish_1562947409,images\dish_1562947409.png,103.190002
dish_1562961650,images\dish_1562961650.png,555.712891
dish_1558723742,images\dish_1558723742.png,375.109985
dish_1565981802,images\dish_1565981802.png,99.754425
dish_1562775456,images\dish_1562775456.png,50.16
dish_1568061202,images\dish_1568061202.png,256.551605
dish_1558463562,images\dish_1558463562.png,369.984009
dish_1559849053,images\dish_1559849053.png,381.528015
dish_1561753371,images\dish_1561753371.png,221.257736
dish_1565034681,images\dish_1565034681.png,323.553284
dish_1558373687,images\dish_1558373687.png,306.694
dish_1562704640,images\dish_1562704640.png,333.281311
dish_1559240382,images\dish_1559240382.png,20.646505
dish_1565799507,images\dish_1565799507.png,74.651711
dish_1567542876,images\dish_1567542876.png,495.807739
dish_1561737223,images\dish_1561737223.png,503.782013
dish_1558725353,images\dish_1558725353.png,40.420002
dish_1568061272,images\dish_1568061272.png,380.394043
dish_1562790775,images\dish_1562790775.png,75.686295
dish_1562876494,images\dish_1562876494.png,40.10693
dish_1563395510,images\dish_1563395510.png,415.627411
dish_1558116001,images\dish_1558116001.png,569.807007
dish_1568405306,images\dish_1568405306.png,421.239746
dish_1563305653,images\dish_1563305653.png,25.74
dish_1560543557,images\dish_1560543557.png,87.869995
dish_1568405183,images\dish_1568405183.png,72.402832
dish_1558380464,images\dish_1558380464.png,277.488007
dish_1561406762,images\dish_1561406762.png,17.205421
dish_1560788338,images\dish_1560788338.png,71.268997
dish_1559678104,images\dish_1559678104.png,99.962006
dish_1559233715,images\dish_1559233715.png,83.599998
dish_1558379391,images\dish_1558379391.png,604.062073
dish_1558630006,images\dish_1558630006.png,51.75
dish_1565036788,images\dish_1565036788.png,186.12999
dish_1566931482,images\dish_1566931482.png,25.48
dish_1560975517,images\dish_1560975517.png,42.389999
dish_1567022180,images\dish_1567022180.png,48.860001
dish_1567542953,images\dish_1567542953.png,542.496338
dish_1565118067,images\dish_1565118067.png,623.429932
dish_1561060448,images\dish_1561060448.png,109.018997
dish_1565032748,images\dish_1565032748.png,544.310486
dish_1563822636,images\dish_1563822636.png,237.019379
dish_1561578394,images\dish_1561578394.png,276.044403
dish_1557861697,images\dish_1557861697.png,13.144
dish_1568405466,images\dish_1568405466.png,153.099411
dish_1558724005,images\dish_1558724005.png,31.620001
dish_1559332418,images\dish_1559332418.png,482.108826
dish_1566501575,images\dish_1566501575.png,251.693985
dish_1566838286,images\dish_1566838286.png,72.5
dish_1562168427,images\dish_1562168427.png,193.709991
dish_1560527105,images\dish_1560527105.png,92.725296
dish_1564086709,images\dish_1564086709.png,393.270325
dish_1559933793,images\dish_1559933793.png,56.676903
dish_1558459602,images\dish_1558459602.png,2.07
dish_1563465805,images\dish_1563465805.png,32.43
dish_1562873544,images\dish_1562873544.png,193.61171
dish_1564775147,images\dish_1564775147.png,327.810303
dish_1568320427,images\dish_1568320427.png,450.764099
dish_1563911185,images\dish_1563911185.png,159.809174
dish_1563475874,images\dish_1563475874.png,93.029999
dish_1562774346,images\dish_1562774346.png,422.651428
dish_1565972384,images\dish_1565972384.png,432.243896
dish_1560961012,images\dish_1560961012.png,191.699997
dish_1558719377,images\dish_1558719377.png,73.839996
dish_1560526490,images\dish_1560526490.png,141.67276
dish_1568405273,images\dish_1568405273.png,386.199768
dish_1565799597,images\dish_1565799597.png,258.311707
dish_1559243974,images\dish_1559243974.png,431.21994
dish_1566931586,images\dish_1566931586.png,379.380005
dish_1561576767,images\dish_1561576767.png,408.472565
dish_1561492161,images\dish_1561492161.png,48.309685
dish_1561753649,images\dish_1561753649.png,164.010803
dish_1566838378,images\dish_1566838378.png,286.210022
dish_1562173381,images\dish_1562173381.png,389.39801
dish_1568060501,images\dish_1568060501.png,548.655457
dish_1561662562,images\dish_1561662562.png,368.485199
dish_1567537252,images\dish_1567537252.png,464.459564
dish_1566329257,images\dish_1566329257.png,321.025208
dish_1562617446,images\dish_1562617446.png,291.190002
dish_1558375886,images\dish_1558375886.png,1050.511108
dish_1562775373,images\dish_1562775373.png,329.080017
dish_1560526530,images\dish_1560526530.png,245.280746
dish_1566402041,images\dish_1566402041.png,231.919998
dish_1568056019,images\dish_1568056019.png,64.300003
dish_1560441247,images\dish_1560441247.png,2.21
dish_1563207364,images\dish_1563207364.png,309.269989
dish_1562959799,images\dish_1562959799.png,498.765594
dish_1563820775,images\dish_1563820775.png,38.07
dish_1558113477,images\dish_1558113477.png,289.050018
dish_1567023161,images\dish_1567023161.png,141.699997
dish_1565109659,images\dish_1565109659.png,226.744873
dish_1558468632,images\dish_1558468632.png,169.949997
dish_1558114284,images\dish_1558114284.png,162.230011
dish_1562010085,images\dish_1562010085.png,440.321442
dish_1562009934,images\dish_1562009934.png,434.914429
dish_1562698132,images\dish_1562698132.png,128.096802
dish_1559062051,images\dish_1559062051.png,56.239998
dish_1559240510,images\dish_1559240510.png,73.51651
dish_1562774531,images\dish_1562774531.png,379.824005
dish_1563479596,images\dish_1563479596.png,104.373558
dish_1563813833,images\dish_1563813833.png,256.865997
dish_1558640105,images\dish_1558640105.png,77.453003
dish_1561491121,images\dish_1561491121.png,31.45747
dish_1563900120,images\dish_1563900120.png,46.896584
dish_1566333167,images\dish_1566333167.png,344.544495
dish_1562703447,images\dish_1562703447.png,384.426239
dish_1563393244,images\dish_1563393244.png,57.550003
dish_1567106825,images\dish_1567106825.png,220.200867
dish_1558717604,images\dish_1558717604.png,73.839996
dish_1563996509,images\dish_1563996509.png,365.184875
dish_1561665671,images\dish_1561665671.png,158.389008
dish_1566502573,images\dish_1566502573.png,821.510193
dish_1563391922,images\dish_1563391922.png,24.440001
dish_1560441311,images\dish_1560441311.png,190.400009
dish_1568056258,images\dish_1568056258.png,506.357971
dish_1559240089,images\dish_1559240089.png,202.821503
dish_1564514997,images\dish_1564514997.png,381.110779
dish_1566923060,images\dish_1566923060.png,515.820007
dish_1562872746,images\dish_1562872746.png,242.363983
dish_1558546663,images\dish_1558546663.png,330.734009
dish_1562691000,images\dish_1562691000.png,326.621704
dish_1562009148,images\dish_1562009148.png,226.547165
dish_1563813806,images\dish_1563813806.png,81.119995
dish_1563222830,images\dish_1563222830.png,325.068085
dish_1565031338,images\dish_1565031338.png,296.240448
dish_1562873838,images\dish_1562873838.png,427.435638
dish_1559244305,images\dish_1559244305.png,113.066399
dish_1568664972,images\dish_1568664972.png,303.422241
dish_1564432165,images\dish_1564432165.png,246.028381
dish_1565204931,images\dish_1565204931.png,391.326447
dish_1567023296,images\dish_1567023296.png,107.181221
dish_1563221086,images\dish_1563221086.png,328.277618
dish_1566847043,images\dish_1566847043.png,434.877106
dish_1558721559,images\dish_1558721559.png,37.720001
dish_1562947469,images\dish_1562947469.png,392.362
dish_1562787848,images\dish_1562787848.png,416.802032
dish_1566419635,images\dish_1566419635.png,605.871704
dish_1558373074,images\dish_1558373074.png,73.839996
dish_1562181247,images\dish_1562181247.png,660.094482
dish_1563302345,images\dish_1563302345.png,265.855438
dish_1561740411,images\dish_1561740411.png,333.214539
dish_1564686702,images\dish_1564686702.png,307.944977
dish_1568305257,images\dish_1568305257.png,837.147766
dish_1565984345,images\dish_1565984345.png,210.357925
dish_1559332487,images\dish_1559332487.png,19.110001
dish_1562873187,images\dish_1562873187.png,64.216751
dish_1565023128,images\dish_1565023128.png,41.594833
dish_1558380058,images\dish_1558380058.png,208.115997
dish_1561480414,images\dish_1561480414.png,125.161995
dish_1559235639,images\dish_1559235639.png,33.990002
dish_1563812570,images\dish_1563812570.png,369.08429
dish_1565972591,images\dish_1565972591.png,195.199997
dish_1563216625,images\dish_1563216625.png,171.53511
dish_1558381206,images\dish_1558381206.png,342.388
dish_1566501447,images\dish_1566501447.png,286.76001
dish_1564083534,images\dish_1564083534.png,309.061981
dish_1558629488,images\dish_1558629488.png,16.0
dish_1559845745,images\dish_1559845745.png,208.141998
dish_1558640008,images\dish_1558640008.png,552.490051
dish_1558115764,images\dish_1558115764.png,151.479996
dish_1558381840,images\dish_1558381840.png,113.849998
dish_1560367258,images\dish_1560367258.png,157.99173
dish_1563986093,images\dish_1563986093.png,239.029999
dish_1562009182,images\dish_1562009182.png,306.229919
dish_1562787817,images\dish_1562787817.png,348.898071
dish_1562774504,images\dish_1562774504.png,335.363983
dish_1568061097,images\dish_1568061097.png,146.244995
dish_1562775510,images\dish_1562775510.png,114.217117
dish_1568055963,images\dish_1568055963.png,36.799999
dish_1561481673,images\dish_1561481673.png,496.617004
dish_1562700760,images\dish_1562700760.png,370.130035
dish_1564601638,images\dish_1564601638.png,712.456421
dish_1562790824,images\dish_1562790824.png,437.071686
dish_1560368691,images\dish_1560368691.png,140.755188
dish_1562614895,images\dish_1562614895.png,51.799999
dish_1563909982,images\dish_1563909982.png,370.793976
dish_1559244417,images\dish_1559244417.png,72.832504
dish_1556573514,images\dish_1556573514.png,6.44
dish_1563566810,images\dish_1563566810.png,392.292175
dish_1559678083,images\dish_1559678083.png,75.812004
dish_1566851584,images\dish_1566851584.png,286.294983
dish_1562691064,images\dish_1562691064.png,555.303711
dish_1561662022,images\dish_1561662022.png,159.686279
dish_1567110811,images\dish_1567110811.png,537.987976
dish_1564777960,images\dish_1564777960.png,331.007507
dish_1562172600,images\dish_1562172600.png,263.599976
dish_1562950018,images\dish_1562950018.png,200.220001
dish_1561405887,images\dish_1561405887.png,213.343475
dish_1567789230,images\dish_1567789230.png,689.428406
dish_1562690886,images\dish_1562690886.png,20.611706
dish_1563304925,images\dish_1563304925.png,874.46106
dish_1559578579,images\dish_1559578579.png,142.579987
dish_1559667973,images\dish_1559667973.png,334.460022
dish_1561579617,images\dish_1561579617.png,130.172348
dish_1558631872,images\dish_1558631872.png,16.02
dish_1559245801,images\dish_1559245801.png,60.989998
dish_1562008979,images\dish_1562008979.png,382.936646
dish_1562094877,images\dish_1562094877.png,234.576111
dish_1559751458,images\dish_1559751458.png,152.643005
dish_1561661347,images\dish_1561661347.png,50.669998
dish_1562861174,images\dish_1562861174.png,401.797852
dish_1560539396,images\dish_1560539396.png,384.044525
dish_1565711154,images\dish_1565711154.png,421.617584
dish_1565711358,images\dish_1565711358.png,490.052887
dish_1561663035,images\dish_1561663035.png,263.240997
dish_1561752680,images\dish_1561752680.png,465.324982
dish_1561753275,images\dish_1561753275.png,330.034393
dish_1563897338,images\dish_1563897338.png,29.92
dish_1562097653,images\dish_1562097653.png,116.16552
dish_1563389626,images\dish_1563389626.png,498.620026
dish_1562173742,images\dish_1562173742.png,81.149994
dish_1562700906,images\dish_1562700906.png,59.639149
dish_1561739212,images\dish_1561739212.png,134.01001
dish_1568060646,images\dish_1568060646.png,31.48
dish_1568315001,images\dish_1568315001.png,504.709412
dish_1562691613,images\dish_1562691613.png,213.670166
dish_1560961385,images\dish_1560961385.png,249.519989
dish_1559925174,images\dish_1559925174.png,88.349998
dish_1565724509,images\dish_1565724509.png,30.809999
dish_1567022212,images\dish_1567022212.png,89.110001
dish_1562615324,images\dish_1562615324.png,258.315979
dish_1565207865,images\dish_1565207865.png,112.960785
dish_1565798531,images\dish_1565798531.png,61.576214
dish_1565379868,images\dish_1565379868.png,560.774963
dish_1562876645,images\dish_1562876645.png,220.774597
dish_1562784307,images\dish_1562784307.png,158.518127
dish_1561574974,images\dish_1561574974.png,50.130196
dish_1565119439,images\dish_1565119439.png,465.412231
dish_1560975491,images\dish_1560975491.png,37.84
dish_1558723847,images\dish_1558723847.png,554.976013
dish_1562702892,images\dish_1562702892.png,457.711121
dish_1565972363,images\dish_1565972363.png,289.639984
dish_1567629106,images\dish_1567629106.png,292.549988
dish_1565034281,images\dish_1565034281.png,228.459991
dish_1562790321,images\dish_1562790321.png,767.469849
dish_1563208129,images\dish_1563208129.png,426.711243
dish_1558113255,images\dish_1558113255.png,30.6
dish_1560801859,images\dish_1560801859.png,428.704285
dish_1558725085,images\dish_1558725085.png,54.360001
dish_1565898511,images\dish_1565898511.png,57.16
dish_1560369080,images\dish_1560369080.png,55.050571
dish_1562096372,images\dish_1562096372.png,346.713684
dish_1566502315,images\dish_1566502315.png,577.184631
dish_1562959700,images\dish_1562959700.png,315.413727
dish_1560888817,images\dish_1560888817.png,47.939999
dish_1558457415,images\dish_1558457415.png,60.799999
dish_1558639752,images\dish_1558639752.png,254.130997
dish_1566328961,images\dish_1566328961.png,605.81781
dish_1560369313,images\dish_1560369313.png,392.135712
dish_1558639907,images\dish_1558639907.png,10.440001
dish_1565986733,images\dish_1565986733.png,387.929382
dish_1567613019,images\dish_1567613019.png,376.526337
dish_1560802764,images\dish_1560802764.png,111.832207
dish_1565724196,images\dish_1565724196.png,45.68
dish_1562096401,images\dish_1562096401.png,366.863678
dish_1565640549,images\dish_1565640549.png,45.482903
dish_1560527140,images\dish_1560527140.png,276.665314
dish_1562611620,images\dish_1562611620.png,199.845322
dish_1565895966,images\dish_1565895966.png,214.544357
dish_1562963109,images\dish_1562963109.png,381.527283
dish_1565798591,images\dish_1565798591.png,148.115723
dish_1563564828,images\dish_1563564828.png,452.214478
dish_1560203400,images\dish_1560203400.png,293.279999
dish_1562789301,images\dish_1562789301.png,606.91156
dish_1564686855,images\dish_1564686855.png,1030.160645
dish_1558722125,images\dish_1558722125.png,497.166016
dish_1567542914,images\dish_1567542914.png,513.996338
dish_1567526845,images\dish_1567526845.png,448.149994
dish_1566847431,images\dish_1566847431.png,101.240509
dish_1559846825,images\dish_1559846825.png,252.700012
dish_1562958629,images\dish_1562958629.png,208.970001
dish_1558381742,images\dish_1558381742.png,78.199997
dish_1563811463,images\dish_1563811463.png,220.585373
dish_1567525712,images\dish_1567525712.png,510.544769
dish_1563476267,images\dish_1563476267.png,237.710983
dish_1567023110,images\dish_1567023110.png,46.0
dish_1563911215,images\dish_1563911215.png,218.158203
dish_1562873264,images\dish_1562873264.png,503.60022
dish_1558639266,images\dish_1558639266.png,30.768999
dish_1564159636,images\dish_1564159636.png,487.873688
dish_1558640614,images\dish_1558640614.png,60.32
dish_1562775047,images\dish_1562775047.png,284.880005
dish_1558639683,images\dish_1558639683.png,16.02
dish_1565627800,images\dish_1565627800.png,167.18927
dish_1562173111,images\dish_1562173111.png,792.179993
dish_1561492519,images\dish_1561492519.png,271.320007
dish_1567629081,images\dish_1567629081.png,239.309998
dish_1562097624,images\dish_1562097624.png,77.586021
dish_1565724588,images\dish_1565724588.png,266.720245
dish_1563309353,images\dish_1563309353.png,625.236877
dish_1561481634,images\dish_1561481634.png,462.057007
dish_1561740353,images\dish_1561740353.png,75.42041
dish_1565118729,images\dish_1565118729.png,435.493286
dish_1558030182,images\dish_1558030182.png,67.759995
dish_1563395415,images\dish_1563395415.png,182.538498
dish_1561574783,images\dish_1561574783.png,29.626781
dish_1567537457,images\dish_1567537457.png,297.765015
dish_1558721700,images\dish_1558721700.png,19.040001
dish_1558639306,images\dish_1558639306.png,40.59
dish_1563897047,images\dish_1563897047.png,66.040001
dish_1559845370,images\dish_1559845370.png,94.309998
dish_1563909550,images\dish_1563909550.png,310.31958
dish_1559850314,images\dish_1559850314.png,296.617004
dish_1561060703,images\dish_1561060703.png,538.466736
dish_1560441270,images\dish_1560441270.png,24.540001
dish_1558635865,images\dish_1558635865.png,20.159
dish_1565884833,images\dish_1565884833.png,497.739014
dish_1564169298,images\dish_1564169298.png,187.076355
dish_1560801041,images\dish_1560801041.png,432.244263
dish_1561654346,images\dish_1561654346.png,79.195488
dish_1558718051,images\dish_1558718051.png,24.25
dish_1560357267,images\dish_1560357267.png,566.840027
dish_1564000536,images\dish_1564000536.png,659.906189
dish_1560798656,images\dish_1560798656.png,287.171997
dish_1563295292,images\dish_1563295292.png,119.019997
dish_1558381819,images\dish_1558381819.png,22.1
dish_1558376212,images\dish_1558376212.png,300.612
dish_1562613340,images\dish_1562613340.png,349.389069
dish_1565896745,images\dish_1565896745.png,368.540344
dish_1564686657,images\dish_1564686657.png,279.194977
dish_1559678330,images\dish_1559678330.png,169.694122
dish_1562099134,images\dish_1562099134.png,271.641266
dish_1561405034,images\dish_1561405034.png,178.278091
dish_1565210073,images\dish_1565210073.png,364.416199
dish_1560801883,images\dish_1560801883.png,512.111267
dish_1567024066,images\dish_1567024066.png,228.673996
dish_1562613974,images\dish_1562613974.png,416.196686
dish_1563220802,images\dish_1563220802.png,308.59436
dish_1567801791,images\dish_1567801791.png,225.472412
dish_1563898813,images\dish_1563898813.png,626.508484
dish_1557937335,images\dish_1557937335.png,47.158001
dish_1559846504,images\dish_1559846504.png,126.172005
dish_1565109637,images\dish_1565109637.png,172.644882
dish_1562094730,images\dish_1562094730.png,428.194458
dish_1566920304,images\dish_1566920304.png,296.399994
dish_1561749857,images\dish_1561749857.png,366.579254
dish_1563563467,images\dish_1563563467.png,40.750244
dish_1561739930,images\dish_1561739930.png,60.040001
dish_1566587102,images\dish_1566587102.png,213.599411
dish_1565210037,images\dish_1565210037.png,291.816223
dish_1566316525,images\dish_1566316525.png,223.888092
dish_1563389742,images\dish_1563389742.png,569.417969
dish_1558462531,images\dish_1558462531.png,12.960001
dish_1563395374,images\dish_1563395374.png,158.333496
dish_1564171970,images\dish_1564171970.png,498.821136
dish_1559233055,images\dish_1559233055.png,25.194
dish_1564675060,images\dish_1564675060.png,23.1
dish_1561662458,images\dish_1561662458.png,124.815498
dish_1563824092,images\dish_1563824092.png,36.279591
dish_1566414686,images\dish_1566414686.png,646.176697
dish_1563464457,images\dish_1563464457.png,158.990005
dish_1559245654,images\dish_1559245654.png,115.544006
dish_1568316041,images\dish_1568316041.png,149.125931
dish_1562173411,images\dish_1562173411.png,638.257996
dish_1566413445,images\dish_1566413445.png,377.830017
dish_1561580370,images\dish_1561580370.png,126.795876
dish_1562963325,images\dish_1562963325.png,760.161926
dish_1558725049,images\dish_1558725049.png,43.0
dish_1568400967,images\dish_1568400967.png,36.610001
dish_1565799565,images\dish_1565799565.png,240.011719
dish_1566920365,images\dish_1566920365.png,490.421692
dish_1558380414,images\dish_1558380414.png,35.880001
dish_1562874282,images\dish_1562874282.png,427.879974
dish_1560541760,images\dish_1560541760.png,465.58374
